Frags;Deaths
10;28
51;71
81;113
123;
140;
164;186
200;218
235;
260;
283;
306;
326;
353;
373;403
415;438
450;
473;
493;516
534;
559;
590;
602;
620;
635;
678;694
;710
724;742
;758
773;
795;
809;822
841;
879;900
919;
945;968
982;
1007;
1025;1040
1061;1079
1106;1126
1146;1162
1176;1198
1208;1239
1249;
1273;1289
;1306
1317;1352
1376;1386
1410;1426
;1445
