Frags;Deaths
;10
20;
50;57
83;
96;
115;125
;142
;153
;171
;185
;203
;220
;239
247;
266;277
;299
;314
;325
346;355
;378
397;414
427;
449;464
;477
;492
;512
;527
;546
;561
;578
590;
609;
624;631
;646
;670
683;697
;718
;732
746;763
;777
;797
;822
834;850
873;884
909;921
;945
;960
;977
;990
;1009
;1027
;1041
;1057
;1079
1090;1109
1121;
1143;1156
1178;1188
;1200
;1217
1229;1244
1257;1284
1299;1319
;1348
1366;
1386;1400
1412;1429
;1452
;1481
;1494
;1510
;1523
;1538
;1561
