Frags;Deaths
;10
22;40
62;74
;94
104;128
138;
153;
171;182
203;218
;231
;250
;264
;285
298;316
329;348
361;374
398;
413;431
;450
460;
483;
499;509
528;544
558;577
592;602
;626
635;650
669;679
;699
;717
;729
;743
;760
;778
;800
;817
