Frags;Deaths
;13
38;47
;66
81;96
113;
130;139
;160
174;182
;203
;222
;239
;255
;273
;290
304;
328;341
;358
383;394
;411
;433
442;458
471;491
510;529
537;555
;567
;583
;602
611;630
647;662
;697
;712
;727
;745
758;
773;785
;797
