Frags;Deaths
;16
29;
54;70
;99
113;
129;
148;
164;
184;
194;
208;225
236;
251;
277;
294;307
318;
333;
348;
360;
380;
405;
416;
435;444
462;
480;
493;
506;
519;536
552;
564;
584;
599;612
624;
638;
653;
665;
686;707
718;
733;
748;
768;782
813;828
838;857
866;
888;
909;919
948;972
991;1011
1021;1046
1056;1072
1082;1162
1173;1192
1201;
1218;1235
1245;
1261;1277
1290;1328
