Frags;Deaths
12;28
;53
62;
86;
103;
125;145
166;
177;185
;207
219;
233;
250;
264;
278;292
306;
335;352
374;382
408;
422;
434;
447;459
472;490
497;
518;
532;
547;
561;
576;
593;
609;
