Frags;Deaths
15;
39;
60;
73;
94;
108;
127;
148;
162;
187;205
216;
256;265
288;
307;
333;
361;
378;
396;
413;434
445;
467;
484;499
;517
;533
552;
569;584
;604
;623
641;
653;
670;
691;
706;
719;739
753;782
792;
810;
833;
856;
881;
900;913
;938
951;
962;
977;
