Frags;Deaths
10;21
46;
62;
76;
92;
109;
122;
139;151
162;192
204;221
231;
248;
262;
276;287
301;
318;
335;348
374;387
403;
420;431
941;
959;973
999;
1015;
1027;
1048;1062
1076;
1091;1112
1127;
1146;
1160;1176
