Frags;Deaths
15;31
49;
75;97
121;136
158;173
189;
211;222
237;
258;282
301;320
333;
351;374
384;410
420;
434;
455;470
482;500
508;
527;
549;557
580;
599;608
627;
655;672
690;700
719;
