Frags;Deaths
;10
20;38
;55
;74
;93
105;116
;128
;138
151;165
182;196
210;219
249;266
279;292
307;315
333;341
;357
;372
385;397
410;426
444;457
;477
487;504
;520
531;543
;556
;574
;589
603;
619;636
653;666
