Frags;Deaths
;11
29;47
;69
77;97
107;
122;
143;
159;171
192;204
217;241
250;274
291;
320;327
;346
357;372
391;407
433;441
;459
;474
;488
499;
524;535
;551
;565
;577
588;610
;629
639;658
;676
685;699
;712
;731
;742
;757
766;
779;792
;821
830;845
;864
873;
897;908
922;938
;953
;964
979;995
1008;1025
1044;1055
;1070
;1089
1100;1125
1135;
1158;
