Frags;Deaths
;10
29;
54;67
86;101
112;137
;151
164;182
192;207
236;
259;275
;293
306;323
;347
356;382
393;414
;431
;448
;462
;478
489;
508;525
536;556
;572
;585
597;619
628;
647;659
681;699
713;
743;757
782;792
;809
;822
;835
;852
;865
;878
891;911
924;944
;964
974;996
;1017
1029;1046
;1064
1074;1086
1106;1123
1137;1156
1168;1195
1210;1233
1251;1264
;1276
;1293
1301;1320
;1343
;1363
;1379
1388;1405
;1426
1439;1448
