Frags;Deaths
;13
26;42
;58
67;85
;99
;113
;128
148;164
;175
185;207
;221
;237
;252
;265
;276
;289
;304
316;334
;346
;360
;370
;385
;398
;410
;431
;447
458;478
;494
;508
;520
;533
;545
;560
;574
;597
;612
;624
;640
;654
;668
;685
;697
;710
;725
;741
