Frags;Deaths
10;23
;49
61;
88;
102;114
;144
162;183
201;223
236;260
277;288
;304
314;
334;368
;397
408;
428;448
466;497
510;534
551;561
;583
591;
610;626
;656
673;
689;713
734;
753;767
798;809
828;
840;863
887;905
921;
940;955
