Frags;Deaths
10;23
37;
50;
64;
79;
92;
107;
123;
137;154
180;196
215;
230;
246;
264;
279;292
307;322
;344
354;
369;
379;
396;
415;439
454;
464;482
496;
517;532
559;
573;
587;
602;
618;
634;
646;
663;674
685;
701;711
742;
756;
772;788
800;
820;
838;847
869;889
903;
918;933
;967
979;994
1006;1029
1042;
1061;
1081;1099
1117;
1129;
1144;1156
1175;
