Frags;Deaths
14;24
40;62
71;
87;
107;
124;134
150;
163;
190;203
213;
232;
247;
262;
288;
300;
315;
347;358
384;
395;
409;
433;
447;
470;
493;506
518;535
545;
562;574
590;610
617;
634;648
667;682
;700
720;
734;
751;770
780;
