Frags;Deaths
;16
27;45
;59
81;94
;108
;133
;148
168;193
206;231
;245
;259
;274
;296
312;336
348;368
392;403
;431
;452
;475
;493
502;527
;547
;564
;584
606;621
634;651
663;690
;707
730;752
;766
;783
;804
;826
;841
;856
876;895
;913
933;955
