Frags;Deaths
12;21
38;
59;77
89;
108;116
140;148
163;
183;193
;216
233;252
261;
279;298
309;
329;
347;356
;382
394;408
432;442
457;
476;487
502;
518;527
543;561
574;
593;
604;
616;626
646;
658;
674;
685;
700;711
727;
747;755
769;792
804;
820;
833;845
;868
;884
898;917
927;945
