Frags;Deaths
;9
27;44
;64
;79
94;109
;124
;138
;150
;163
182;210
;222
;234
;247
279;
301;314
329;345
371;379
;392
;406
;419
;433
;447
;459
475;491
;509
;528
538;
558;579
;592
;607
