Frags;Deaths
10;18
;48
57;74
91;100
;126
139;153
;170
189;200
218;
233;
247;
266;
285;295
312;324
341;
354;
371;
390;399
417;433
449;472
480;
499;
514;526
548;567
;585
602;
617;630
;650
663;675
697;
709;
