Frags;Deaths
12;23
41;
56;
77;
97;
115;132
143;
157;
170;
191;
207;
222;
235;
250;261
271;293
308;
328;
338;
354;
366;
382;
397;
415;
428;
441;459
478;
494;
507;
524;
539;552
566;
577;
595;
