Frags;Deaths
12;23
40;
55;
71;
90;109
118;
129;
146;
158;
174;
188;
209;
227;
250;
265;
280;
295;
312;
329;
348;
361;
375;
410;
425;
439;
461;
473;
489;
505;
519;530
540;
552;
563;
581;604
613;
629;
