Frags;Deaths
13;
32;52
63;
85;
102;
116;
136;
148;
161;
177;189
202;219
;241
251;
276;
294;314
322;
345;
355;370
;386
396;417
;430
;447
458;481
;498
508;
529;
545;
558;
572;
585;
601;
613;638
648;663
;679
;702
721;
734;
748;
762;
778;
792;
809;
825;
837;848
864;879
888;
903;
915;
927;
941;
954;
970;
989;
1000;
1014;
1031;
1057;
1071;
1092;
1110;
1125;
1151;
1167;
1186;1195
1215;
1230;
1251;
1264;1282
