Frags;Deaths
;9
19;35
;52
;69
;94
;112
;132
152;164
;181
;198
207;226
;241
255;265
;278
;294
;305
325;338
350;
367;380
394;405
;420
437;448
;468
;489
;503
516;531
;546
656;670
;683
;704
;724
742;759
;774
;787
805;
