Frags;Deaths
16;
35;48
67;
86;95
112;131
147;
160;
174;
190;212
222;
235;252
260;
279;
292;305
321;331
416;
434;
449;461
484;498
514;539
550;568
578;
597;615
625;
638;
654;
670;
697;
713;
728;
743;
761;
777;
789;
805;815
832;
843;
856;
872;
886;900
912;
928;
948;
962;975
992;1004
1015;
