Frags;Deaths
;10
24;49
65;79
;94
;110
122;134
149;158
;175
187;205
;217
;231
;241
;254
;266
;283
;298
313;322
;340
;353
369;387
;398
;413
;429
445;459
;471
;486
499;519
;537
;553
;579
;597
611;621
;634
646;659
;672
685;702
;716
;730
743;754
;770
;790
;803
;829
840;851
;865
;877
;893
;911
;926
;937
958;978
;990
;1007
;1023
1037;1050
;1072
1088;1103
;1115
;1135
1144;1161
;1175
;1189
;1204
