Frags;Deaths
;13
25;46
;63
77;93
;112
125;137
149;159
175;191
;208
217;
237;
261;271
;290
306;327
;338
;351
;362
377;392
409;424
442;457
476;500
513;529
;547
560;587
;603
;619
;634
656;671
693;706
;722
736;751
764;779
794;806
823;
843;868
;887
;906
915;931
942;966
985;994
;1011
;1024
;1041
1052;1078
