Frags;Deaths
12;33
44;68
82;98
127;143
164;177
198;
210;
239;252
;274
300;
317;337
346;360
371;
396;
412;422
441;467
474;
495;513
526;541
553;
568;2489
2507;
2525;2543
2556;
2569;
2589;
2601;
2629;
