Frags;Deaths
14;34
55;64
;80
;97
104;
125;
148;161
178;194
208;227
237;255
271;
292;
303;315
332;358
367;
383;
395;
409;421
437;447
461;486
495;
512;
523;541
569;587
;601
615;635
647;
663;
674;687
697;
717;
730;
742;
