Frags;Deaths
;13
27;
54;68
;89
;105
;116
;129
;154
168;189
209;221
;236
;251
;268
283;
305;314
332;345
;356
;375
;398
;414
424;458
468;482
;494
;518
;533
554;
569;576
;593
604;623
641;
655;670
;688
;703
;716
729;762
;782
;803
;819
834;859
869;883
;908
917;933
;956
;969
;984
;1000
1010;
1026;
1046;1055
;1072
;1096
