Frags;Deaths
12;32
50;71
80;
97;115
141;157
164;
187;205
213;
230;
253;265
293;304
;327
336;
357;
378;391
404;428
441;457
473;489
;510
519;
535;548
559;579
595;609
630;643
658;675
686;706
714;
738;748
762;776
797;
