Frags;Deaths
17;29
46;72
84;
96;
113;124
138;
158;168
184;209
221;
234;
251;268
288;
306;314
331;353
362;
386;
406;
420;437
449;463
483;495
512;
531;541
556;
570;
586;
600;
617;630
652;
666;
681;690
709;721
741;
755;
766;
780;791
802;
816;
827;
843;
862;873
880;
898;
911;
930;
949;
966;
978;
994;1010
;1028
1039;1057
1070;1086
1099;
1126;
1146;1159
1174;1190
1202;1217
1239;1251
1266;1287
1295;
1314;
1330;1343
1354;
1379;
1395;1409
;1444
1459;
1472;
1485;
1498;
1512;1526
;1551
1568;
